accession,orient,tract_start,tract_end,tract_len,hairpin_mfe,has_hairpin,hairpin_gc,gene_end_proximal,matches_reference,corroborated
NC_115876.1,+,303749,303755,7,-1.7000000476837158,False,0.36666666666666664,False,False,False
NC_115876.1,+,305431,305437,7,-7.400000095367432,True,0.13333333333333333,True,True,True
NC_115876.1,+,309086,309091,6,-2.0999999046325684,False,0.23333333333333334,False,True,False
NC_115876.1,+,312263,312268,6,-9.199999809265137,True,0.6,False,False,True
NC_115876.1,+,316844,316849,6,-1.600000023841858,False,0.5333333333333333,False,False,False
NC_115876.1,+,319254,319259,6,-0.699999988079071,False,0.43333333333333335,False,False,False
NC_115876.1,+,323713,323718,6,-2.0999999046325684,False,0.4666666666666667,True,False,True
NC_115876.1,+,327002,327007,6,0.0,False,0.4,False,False,False
NC_115876.1,+,328112,328117,6,0.0,False,0.3,False,False,False
NC_115876.1,+,329063,329069,7,-0.10000000149011612,False,0.36666666666666664,False,False,False
NC_115876.1,+,329481,329486,6,-4.699999809265137,True,0.5,False,False,True
NC_115876.1,+,331382,331387,6,-1.7999999523162842,False,0.4666666666666667,False,False,False
NC_115876.1,+,331553,331558,6,0.0,False,0.23333333333333334,False,False,False
NC_115876.1,+,331909,331914,6,-2.0,False,0.4,False,False,False
NC_115876.1,+,331977,331982,6,-1.2000000476837158,False,0.3,False,False,False
NC_115876.1,+,332069,332074,6,-3.0999999046325684,True,0.36666666666666664,False,False,True
NC_115876.1,+,332177,332182,6,0.0,False,0.3333333333333333,False,False,False
NC_115876.1,+,341209,341214,6,-1.5,False,0.36666666666666664,False,False,False
NC_115876.1,+,342269,342274,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,+,342429,342434,6,-2.200000047683716,False,0.43333333333333335,False,False,False
NC_115876.1,+,343259,343264,6,-3.5,True,0.26666666666666666,False,False,True
NC_115876.1,+,345707,345712,6,0.0,False,0.3333333333333333,False,False,False
NC_115876.1,+,373779,373784,6,-6.5,True,0.43333333333333335,False,False,True
NC_115876.1,+,382754,382759,6,-1.2000000476837158,False,0.3333333333333333,False,False,False
NC_115876.1,+,383315,383324,10,0.0,False,0.36666666666666664,True,False,True
NC_115876.1,+,385626,385631,6,-2.799999952316284,False,0.4666666666666667,False,False,False
NC_115876.1,+,385671,385677,7,0.0,False,0.5,False,False,False
NC_115876.1,+,394550,394555,6,0.0,False,0.3,False,False,False
NC_115876.1,+,397042,397047,6,-2.200000047683716,False,0.4666666666666667,False,False,False
NC_115876.1,+,398745,398750,6,-3.0999999046325684,True,0.23333333333333334,False,False,True
NC_115876.1,+,402852,402857,6,-2.0,False,0.43333333333333335,False,False,False
NC_115876.1,+,408451,408456,6,-1.899999976158142,False,0.5,False,False,False
NC_115876.1,+,410012,410017,6,-5.099999904632568,True,0.5333333333333333,False,False,True
NC_115876.1,+,411494,411500,7,-5.099999904632568,True,0.4666666666666667,False,False,True
NC_115876.1,+,412014,412019,6,-5.0,True,0.36666666666666664,False,False,True
NC_115876.1,+,415848,415853,6,-1.899999976158142,False,0.43333333333333335,False,False,False
NC_115876.1,+,415932,415937,6,-2.299999952316284,False,0.3,False,False,False
NC_115876.1,+,422571,422576,6,-0.6000000238418579,False,0.3,False,False,False
NC_115876.1,+,422845,422850,6,-6.0,True,0.5666666666666667,False,False,True
NC_115876.1,+,432946,432951,6,-1.7000000476837158,False,0.4,False,False,False
NC_115876.1,+,436098,436104,7,-1.0,False,0.4666666666666667,False,False,False
NC_115876.1,+,438738,438743,6,-4.0,True,0.43333333333333335,False,False,True
NC_115876.1,+,438928,438933,6,-1.2000000476837158,False,0.5,False,False,False
NC_115876.1,+,443819,443825,7,-1.7999999523162842,False,0.4,False,False,False
NC_115876.1,+,449838,449843,6,-5.699999809265137,True,0.36666666666666664,False,False,True
NC_115876.1,+,452966,452971,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_115876.1,+,457125,457132,8,-7.5,True,0.26666666666666666,False,True,True
NC_115876.1,+,457555,457560,6,0.0,False,0.26666666666666666,False,False,False
NC_115876.1,+,461553,461558,6,-0.6000000238418579,False,0.4,False,False,False
NC_115876.1,-,6744,6750,7,-2.9000000953674316,False,0.4,False,False,False
NC_115876.1,-,25227,25232,6,-2.0999999046325684,False,0.5333333333333333,False,False,False
NC_115876.1,-,25769,25774,6,-0.10000000149011612,False,0.3,False,False,False
NC_115876.1,-,29781,29786,6,0.0,False,0.3333333333333333,False,False,False
NC_115876.1,-,30934,30939,6,-6.599999904632568,True,0.4,False,False,True
NC_115876.1,-,31963,31968,6,-1.399999976158142,False,0.5333333333333333,False,False,False
NC_115876.1,-,34744,34749,6,0.0,False,0.4,False,False,False
NC_115876.1,-,35638,35643,6,-2.200000047683716,False,0.2,False,False,False
NC_115876.1,-,37948,37953,6,0.0,False,0.3333333333333333,False,False,False
NC_115876.1,-,40409,40414,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,40490,40495,6,0.0,False,0.2,False,False,False
NC_115876.1,-,45820,45825,6,-3.799999952316284,True,0.36666666666666664,False,False,True
NC_115876.1,-,45878,45883,6,-12.5,True,0.43333333333333335,False,True,True
NC_115876.1,-,45924,45929,6,-2.299999952316284,False,0.3333333333333333,True,True,True
NC_115876.1,-,46007,46012,6,-1.899999976158142,False,0.4,False,False,False
NC_115876.1,-,50795,50800,6,-3.799999952316284,True,0.5,False,False,True
NC_115876.1,-,55321,55327,7,-3.4000000953674316,True,0.3,False,False,True
NC_115876.1,-,58412,58417,6,-6.5,True,0.5666666666666667,False,False,True
NC_115876.1,-,58966,58971,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,59019,59024,6,0.0,False,0.4,False,False,False
NC_115876.1,-,59221,59226,6,-3.0999999046325684,True,0.5333333333333333,False,False,True
NC_115876.1,-,61492,61497,6,0.0,False,0.4,False,False,False
NC_115876.1,-,69404,69409,6,-5.400000095367432,True,0.3333333333333333,False,False,True
NC_115876.1,-,70471,70476,6,-3.9000000953674316,True,0.5,False,False,True
NC_115876.1,-,70739,70744,6,-2.4000000953674316,False,0.3333333333333333,False,False,False
NC_115876.1,-,72461,72468,8,-0.699999988079071,False,0.3333333333333333,False,False,False
NC_115876.1,-,75421,75426,6,-1.399999976158142,False,0.4666666666666667,False,False,False
NC_115876.1,-,76541,76546,6,-11.100000381469727,True,0.4666666666666667,False,False,True
NC_115876.1,-,76670,76676,7,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,77805,77812,8,-0.699999988079071,False,0.36666666666666664,True,False,True
NC_115876.1,-,78178,78183,6,-10.399999618530273,True,0.5,False,False,True
NC_115876.1,-,87627,87632,6,-3.4000000953674316,True,0.4666666666666667,False,False,True
NC_115876.1,-,88148,88153,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,88518,88524,7,-16.799999237060547,True,0.4666666666666667,False,False,True
NC_115876.1,-,89765,89770,6,-1.600000023841858,False,0.36666666666666664,False,False,False
NC_115876.1,-,89852,89859,8,-1.100000023841858,False,0.3333333333333333,False,False,False
NC_115876.1,-,91292,91298,7,0.0,False,0.4,False,False,False
NC_115876.1,-,91991,91996,6,0.0,False,0.4,False,False,False
NC_115876.1,-,110703,110708,6,-2.299999952316284,False,0.36666666666666664,False,False,False
NC_115876.1,-,111108,111113,6,-1.7999999523162842,False,0.3,False,False,False
NC_115876.1,-,112872,112877,6,-7.5,True,0.4666666666666667,False,False,True
NC_115876.1,-,114631,114636,6,-1.7000000476837158,False,0.4,False,False,False
NC_115876.1,-,122176,122181,6,-1.899999976158142,False,0.36666666666666664,False,False,False
NC_115876.1,-,123323,123328,6,-1.0,False,0.3333333333333333,False,False,False
NC_115876.1,-,124746,124753,8,0.0,False,0.23333333333333334,False,False,False
NC_115876.1,-,126329,126336,8,-2.299999952316284,False,0.3333333333333333,False,False,False
NC_115876.1,-,132721,132726,6,-10.699999809265137,True,0.36666666666666664,False,False,True
NC_115876.1,-,135450,135455,6,-12.699999809265137,True,0.4666666666666667,False,False,True
NC_115876.1,-,136059,136064,6,-1.2000000476837158,False,0.36666666666666664,False,False,False
NC_115876.1,-,136831,136836,6,0.0,False,0.2,True,False,True
NC_115876.1,-,138118,138123,6,-2.5,False,0.4,True,False,True
NC_115876.1,-,140596,140601,6,-1.2999999523162842,False,0.36666666666666664,False,False,False
NC_115876.1,-,143748,143753,6,-4.800000190734863,True,0.5,False,False,True
NC_115876.1,-,149322,149327,6,-0.5,False,0.4666666666666667,False,False,False
NC_115876.1,-,156427,156434,8,-4.800000190734863,True,0.26666666666666666,False,False,True
NC_115876.1,-,156468,156473,6,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_115876.1,-,162873,162878,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,173425,173430,6,0.0,False,0.4,False,False,False
NC_115876.1,-,175581,175587,7,-4.5,True,0.4,False,False,True
NC_115876.1,-,175655,175660,6,0.0,False,0.3333333333333333,False,False,False
NC_115876.1,-,178790,178795,6,-1.7000000476837158,False,0.43333333333333335,False,False,False
NC_115876.1,-,179097,179102,6,-4.599999904632568,True,0.3,False,False,True
NC_115876.1,-,184105,184110,6,-0.699999988079071,False,0.26666666666666666,False,False,False
NC_115876.1,-,184623,184628,6,-0.800000011920929,False,0.4,False,False,False
NC_115876.1,-,184799,184804,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,184947,184953,7,-4.099999904632568,True,0.3,False,False,True
NC_115876.1,-,191414,191419,6,-0.8999999761581421,False,0.5666666666666667,False,False,False
NC_115876.1,-,193645,193650,6,-3.299999952316284,True,0.4,False,False,True
NC_115876.1,-,194166,194171,6,-1.5,False,0.3,False,False,False
NC_115876.1,-,197680,197685,6,-6.900000095367432,True,0.4,False,False,True
NC_115876.1,-,199671,199676,6,-3.4000000953674316,True,0.5,False,False,True
NC_115876.1,-,203385,203393,9,-2.0999999046325684,False,0.36666666666666664,False,False,False
NC_115876.1,-,206999,207004,6,0.0,False,0.4,False,False,False
NC_115876.1,-,207085,207091,7,-1.2000000476837158,False,0.4,False,False,False
NC_115876.1,-,209917,209923,7,-0.10000000149011612,False,0.43333333333333335,False,False,False
NC_115876.1,-,212180,212185,6,-0.5,False,0.26666666666666666,False,False,False
NC_115876.1,-,212215,212220,6,-0.699999988079071,False,0.43333333333333335,False,False,False
NC_115876.1,-,213754,213759,6,0.0,False,0.13333333333333333,False,False,False
NC_115876.1,-,213779,213785,7,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,219415,219420,6,-5.300000190734863,True,0.3333333333333333,False,False,True
NC_115876.1,-,223583,223588,6,-2.200000047683716,False,0.4,False,False,False
NC_115876.1,-,223954,223959,6,-6.900000095367432,True,0.4,False,True,True
NC_115876.1,-,225450,225455,6,-1.600000023841858,False,0.3,False,False,False
NC_115876.1,-,225482,225488,7,-6.900000095367432,True,0.3,False,False,True
NC_115876.1,-,226982,226987,6,-1.600000023841858,False,0.3333333333333333,False,False,False
NC_115876.1,-,231183,231188,6,0.0,False,0.4,False,False,False
NC_115876.1,-,232749,232754,6,-8.800000190734863,True,0.4666666666666667,False,False,True
NC_115876.1,-,233613,233618,6,0.0,False,0.23333333333333334,False,False,False
NC_115876.1,-,235268,235273,6,-0.6000000238418579,False,0.4,False,False,False
NC_115876.1,-,235353,235358,6,-2.799999952316284,False,0.4,False,False,False
NC_115876.1,-,235438,235443,6,-2.799999952316284,False,0.4666666666666667,False,False,False
NC_115876.1,-,235608,235613,6,-2.799999952316284,False,0.4666666666666667,False,False,False
NC_115876.1,-,235776,235781,6,-0.6000000238418579,False,0.4,False,False,False
NC_115876.1,-,235861,235866,6,-0.6000000238418579,False,0.4,False,False,False
NC_115876.1,-,236450,236455,6,-2.799999952316284,False,0.4666666666666667,False,False,False
NC_115876.1,-,247585,247590,6,0.0,False,0.3,False,False,False
NC_115876.1,-,247653,247658,6,-2.0999999046325684,False,0.36666666666666664,False,False,False
NC_115876.1,-,248285,248290,6,-3.700000047683716,True,0.4,False,False,True
NC_115876.1,-,248996,249001,6,-7.099999904632568,True,0.4,False,False,True
NC_115876.1,-,250040,250045,6,-1.0,False,0.3333333333333333,False,False,False
NC_115876.1,-,253150,253155,6,-1.899999976158142,False,0.3333333333333333,False,False,False
NC_115876.1,-,253168,253173,6,-0.30000001192092896,False,0.5,False,False,False
NC_115876.1,-,258195,258200,6,-9.399999618530273,True,0.43333333333333335,False,False,True
NC_115876.1,-,258719,258724,6,-9.600000381469727,True,0.26666666666666666,False,True,True
NC_115876.1,-,273982,273987,6,-2.5999999046325684,False,0.5,False,False,False
NC_115876.1,-,274556,274562,7,-2.0,False,0.4666666666666667,False,False,False
NC_115876.1,-,275645,275653,9,-1.100000023841858,False,0.36666666666666664,False,False,False
NC_115876.1,-,278275,278280,6,-1.899999976158142,False,0.26666666666666666,False,False,False
NC_115876.1,-,282689,282695,7,-5.0,True,0.36666666666666664,False,False,True
NC_115876.1,-,299723,299728,6,-6.900000095367432,True,0.5,False,False,True
NC_115876.1,-,300548,300553,6,-1.600000023841858,False,0.5666666666666667,False,False,False
NC_115876.1,-,304248,304253,6,-1.2999999523162842,False,0.3333333333333333,False,False,False
NC_115876.1,-,305145,305150,6,-1.0,False,0.26666666666666666,False,False,False
NC_115876.1,-,305167,305172,6,-8.600000381469727,True,0.4,False,False,True
NC_115876.1,-,305338,305343,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,309067,309072,6,-4.400000095367432,True,0.3,True,True,True
NC_115876.1,-,309181,309186,6,0.0,False,0.36666666666666664,False,False,False
NC_115876.1,-,309920,309925,6,-2.700000047683716,False,0.36666666666666664,False,False,False
NC_115876.1,-,310073,310078,6,-1.7999999523162842,False,0.36666666666666664,False,False,False
NC_115876.1,-,310715,310720,6,-1.399999976158142,False,0.36666666666666664,True,False,True
NC_115876.1,-,326257,326262,6,0.0,False,0.3,False,False,False
NC_115876.1,-,329025,329030,6,-1.600000023841858,False,0.4,False,False,False
NC_115876.1,-,329346,329351,6,-1.5,False,0.36666666666666664,False,False,False
NC_115876.1,-,330532,330537,6,-4.599999904632568,True,0.4666666666666667,False,False,True
NC_115876.1,-,334183,334188,6,-1.2999999523162842,False,0.3333333333333333,False,False,False
NC_115876.1,-,336631,336636,6,-6.300000190734863,True,0.4,True,False,True
NC_115876.1,-,342637,342642,6,-4.099999904632568,True,0.4,False,False,True
NC_115876.1,-,355514,355520,7,-2.700000047683716,False,0.43333333333333335,False,False,False
NC_115876.1,-,356954,356959,6,-0.699999988079071,False,0.43333333333333335,False,False,False
NC_115876.1,-,361378,361383,6,-0.800000011920929,False,0.4,False,False,False
NC_115876.1,-,361858,361863,6,-2.9000000953674316,False,0.3,False,False,False
NC_115876.1,-,363304,363309,6,0.0,False,0.26666666666666666,False,False,False
NC_115876.1,-,364780,364786,7,0.0,False,0.26666666666666666,False,False,False
NC_115876.1,-,364793,364798,6,-2.0999999046325684,False,0.43333333333333335,False,False,False
NC_115876.1,-,366282,366287,6,-1.899999976158142,False,0.36666666666666664,False,False,False
NC_115876.1,-,368863,368868,6,-2.799999952316284,False,0.4,False,False,False
NC_115876.1,-,381708,381713,6,0.0,False,0.3,False,False,False
NC_115876.1,-,396212,396217,6,-1.899999976158142,False,0.36666666666666664,False,False,False
NC_115876.1,-,396424,396429,6,-2.9000000953674316,False,0.43333333333333335,False,False,False
NC_115876.1,-,398017,398022,6,-0.4000000059604645,False,0.3,False,False,False
NC_115876.1,-,403244,403249,6,-0.800000011920929,False,0.43333333333333335,False,False,False
NC_115876.1,-,404434,404439,6,-1.2000000476837158,False,0.4666666666666667,False,False,False
NC_115876.1,-,409237,409243,7,-4.0,True,0.36666666666666664,False,False,True
NC_115876.1,-,415734,415739,6,-4.699999809265137,True,0.4,False,False,True
NC_115876.1,-,415794,415799,6,-7.199999809265137,True,0.43333333333333335,False,False,True
NC_115876.1,-,415840,415845,6,-2.299999952316284,False,0.3333333333333333,False,False,False
NC_115876.1,-,415923,415929,7,-1.899999976158142,False,0.43333333333333335,False,False,False
NC_115876.1,-,424141,424147,7,-1.399999976158142,False,0.4666666666666667,True,True,True
NC_115876.1,-,426142,426147,6,-1.5,False,0.36666666666666664,False,False,False
NC_115876.1,-,428133,428138,6,-1.899999976158142,False,0.3333333333333333,False,False,False
NC_115876.1,-,433723,433728,6,0.0,False,0.3,False,False,False
NC_115876.1,-,438209,438214,6,-1.600000023841858,False,0.5,False,False,False
NC_115876.1,-,456138,456144,7,-2.700000047683716,False,0.36666666666666664,False,False,False
NC_115876.1,-,460524,460529,6,-1.2000000476837158,False,0.4,False,False,False
NC_115876.1,-,462524,462529,6,-3.700000047683716,True,0.5,False,False,True
NC_115876.1,-,463936,463941,6,-1.7000000476837158,False,0.4,False,False,False
NC_115946.1,+,3203,3208,6,-8.600000381469727,True,0.7333333333333333,False,,True
NC_116093.1,+,2851,2856,6,-2.200000047683716,False,0.5333333333333333,False,,False
NC_116297.1,-,778,783,6,0.0,False,0.36666666666666664,False,,False
NC_116297.1,-,785,790,6,-1.600000023841858,False,0.43333333333333335,False,,False
NC_116337.1,+,2519,2524,6,-3.299999952316284,True,0.5,False,,True
NC_116337.1,+,5293,5298,6,0.0,False,0.4,False,,False
NC_116337.1,+,6138,6148,11,-3.4000000953674316,True,0.43333333333333335,False,,True
NC_116337.1,+,6151,6157,7,0.0,False,0.26666666666666666,False,,False
NC_116337.1,-,2687,2692,6,-3.299999952316284,True,0.6,False,,True
NC_116337.1,-,4919,4924,6,-4.5,True,0.4,False,,True
NC_116337.1,-,5229,5234,6,-12.199999809265137,True,0.6666666666666666,False,,True
NC_116338.1,+,4553,4558,6,0.0,False,0.3,False,,False
NC_116338.1,-,355,360,6,-4.900000095367432,True,0.5333333333333333,False,,True
NC_116338.1,-,1524,1529,6,-2.0,False,0.5,False,,False
NC_116338.1,-,2044,2049,6,-1.399999976158142,False,0.5,False,,False
NC_116338.1,-,3775,3780,6,-8.399999618530273,True,0.5666666666666667,False,,True
NC_116338.1,-,4568,4573,6,-2.4000000953674316,False,0.5333333333333333,False,,False
NC_116338.1,-,5877,5882,6,-3.799999952316284,True,0.5666666666666667,False,,True
NC_116530.1,+,77,82,6,-1.899999976158142,False,0.6666666666666666,False,,False
NC_116530.1,+,107,112,6,0.0,False,0.43333333333333335,False,,False
NC_116530.1,+,1551,1556,6,-5.199999809265137,True,0.5333333333333333,False,,True
NC_116530.1,+,7360,7365,6,-2.4000000953674316,False,0.4,False,,False
NC_116530.1,+,9309,9314,6,-0.5,False,0.3333333333333333,True,,True
NC_116530.1,+,12476,12481,6,-4.400000095367432,True,0.3,False,,True
NC_116530.1,-,119,124,6,-9.899999618530273,True,0.5,False,,True
NC_116530.1,-,259,264,6,-5.599999904632568,True,0.6,False,,True
NC_116530.1,-,347,353,7,-4.599999904632568,True,0.5666666666666667,False,,True
NC_116530.1,-,666,673,8,-8.300000190734863,True,0.6666666666666666,False,,True
NC_116530.1,-,1091,1097,7,-2.799999952316284,False,0.6666666666666666,False,,False
NC_116530.1,-,1309,1316,8,-12.399999618530273,True,0.5,False,,True
NC_116530.1,-,1318,1323,6,-12.399999618530273,True,0.6,False,,True
NC_116530.1,-,2311,2316,6,-0.30000001192092896,False,0.4,False,,False
NC_116530.1,-,5920,5925,6,-4.599999904632568,True,0.5666666666666667,False,,True
NC_116530.1,-,9296,9301,6,-0.8999999761581421,False,0.26666666666666666,False,,False
NC_116530.1,-,10930,10935,6,-1.399999976158142,False,0.26666666666666666,False,,False
NC_116530.1,-,11631,11637,7,-3.0999999046325684,True,0.36666666666666664,False,,True
NC_116530.1,-,12246,12251,6,-3.4000000953674316,True,0.36666666666666664,False,,True
NC_116531.1,+,1351,1356,6,-0.30000001192092896,False,0.36666666666666664,False,,False
NC_116531.1,+,3283,3288,6,-0.8999999761581421,False,0.43333333333333335,False,,False
NC_116531.1,+,3820,3825,6,-0.20000000298023224,False,0.43333333333333335,False,,False
NC_116531.1,+,4855,4860,6,-1.2999999523162842,False,0.4666666666666667,False,,False
NC_116531.1,+,4951,4956,6,0.0,False,0.26666666666666666,False,,False
NC_116531.1,+,5071,5076,6,-0.6000000238418579,False,0.3333333333333333,False,,False
NC_116531.1,+,9492,9497,6,-2.700000047683716,False,0.36666666666666664,False,,False
NC_116531.1,-,2552,2558,7,-3.5999999046325684,True,0.43333333333333335,False,,True
NC_116531.1,-,2607,2612,6,-8.100000381469727,True,0.5,False,,True
NC_116560.1,-,1795,1800,6,0.0,False,0.23333333333333334,False,,False
NC_116560.1,-,1818,1823,6,-6.699999809265137,True,0.5666666666666667,False,,True
NC_116560.1,-,3283,3288,6,-5.699999809265137,True,0.4666666666666667,False,,True
NC_116560.1,-,4489,4494,6,-1.399999976158142,False,0.36666666666666664,False,,False
NC_116560.1,-,4708,4713,6,0.0,False,0.36666666666666664,False,,False
NC_116560.1,-,4748,4754,7,-5.099999904632568,True,0.5333333333333333,False,,True
NC_116560.1,-,6609,6614,6,-4.099999904632568,True,0.4,False,,True
NC_116560.1,-,7216,7221,6,-4.699999809265137,True,0.43333333333333335,False,,True
NC_116560.1,-,8625,8630,6,-2.5,False,0.3,False,,False
NC_116560.1,-,10436,10442,7,-4.900000095367432,True,0.5,False,,True
NC_116560.1,-,15396,15401,6,-0.699999988079071,False,0.4,False,,False
NC_116560.1,-,15574,15579,6,-0.20000000298023224,False,0.3333333333333333,False,,False
NC_116580.1,-,1857,1862,6,-7.099999904632568,True,0.6666666666666666,False,False,True
NC_116599.1,+,126,131,6,-7.0,True,0.6,False,,True
NC_116599.1,+,5475,5481,7,-5.900000095367432,True,0.7,False,,True
NC_116599.1,-,1338,1344,7,-2.4000000953674316,False,0.4666666666666667,False,,False
NC_116599.1,-,2192,2198,7,-4.099999904632568,True,0.43333333333333335,False,,True
NC_116599.1,-,2823,2829,7,-1.2000000476837158,False,0.4666666666666667,False,,False
NC_116599.1,-,3132,3138,7,-6.400000095367432,True,0.5,False,,True
NC_116599.1,-,3809,3814,6,-3.5999999046325684,True,0.4,False,,True
NC_116599.1,-,4785,4791,7,0.0,False,0.6,False,,False
NC_116599.1,-,5063,5069,7,-6.5,True,0.6,False,,True
NC_116599.1,-,11423,11429,7,-1.7000000476837158,False,0.36666666666666664,False,,False
NC_116679.1,-,1402,1407,6,-2.700000047683716,False,0.4666666666666667,False,,False
NC_116679.1,-,2860,2865,6,-2.200000047683716,False,0.3333333333333333,False,,False
NC_116680.1,+,546,551,6,0.0,False,0.3,False,,False
NC_116680.1,+,1336,1341,6,-0.699999988079071,False,0.43333333333333335,False,,False
NC_116680.1,-,2141,2147,7,0.0,False,0.23333333333333334,False,,False
NC_116680.1,-,3470,3475,6,0.0,False,0.3,False,,False
NC_116680.1,-,4354,4359,6,0.0,False,0.3,False,,False
NC_116680.1,-,4488,4493,6,-4.800000190734863,True,0.3333333333333333,False,,True
NC_116689.1,+,2722,2728,7,-2.0999999046325684,False,0.4,False,,False
NC_116689.1,+,6518,6523,6,-1.399999976158142,False,0.5,False,,False
NC_116689.1,+,7307,7313,7,-0.20000000298023224,False,0.3,False,,False
NC_116689.1,-,5856,5861,6,-4.599999904632568,True,0.4666666666666667,False,,True
NC_116725.1,+,595,600,6,-9.100000381469727,True,0.5666666666666667,False,,True
NC_116725.1,-,4525,4530,6,0.0,False,0.5666666666666667,False,,False
NC_116726.1,-,6923,6928,6,-3.299999952316284,True,0.43333333333333335,False,,True
NC_116743.1,+,790,795,6,-4.400000095367432,True,0.6,False,False,True
NC_116743.1,+,872,877,6,0.0,False,0.36666666666666664,False,False,False
NC_116743.1,+,1937,1942,6,-6.400000095367432,True,0.36666666666666664,False,False,True
NC_116743.1,+,8522,8528,7,-1.100000023841858,False,0.3333333333333333,False,False,False
NC_116743.1,+,9091,9099,9,-2.5,False,0.5333333333333333,False,False,False
NC_116743.1,+,9369,9374,6,-7.0,True,0.5666666666666667,False,False,True
NC_116743.1,+,10475,10480,6,-4.199999809265137,True,0.5,False,False,True
NC_116743.1,+,14318,14323,6,-5.800000190734863,True,0.6,False,False,True
NC_116743.1,+,15475,15480,6,-7.900000095367432,True,0.7,False,False,True
NC_116743.1,+,35356,35361,6,0.0,False,0.3,False,False,False
NC_116743.1,+,35390,35395,6,-0.5,False,0.4,False,False,False
NC_116743.1,+,38073,38078,6,-1.899999976158142,False,0.4666666666666667,False,False,False
NC_116743.1,-,1651,1656,6,0.0,False,0.4666666666666667,False,False,False
NC_116743.1,-,2083,2088,6,-1.7000000476837158,False,0.3,False,False,False
NC_116743.1,-,2152,2157,6,0.0,False,0.3,False,False,False
NC_116743.1,-,4037,4043,7,0.0,False,0.4,False,False,False
NC_116743.1,-,17652,17659,8,-6.5,True,0.5666666666666667,False,False,True
NC_116743.1,-,18282,18287,6,-5.800000190734863,True,0.5333333333333333,False,False,True
NC_116743.1,-,21682,21687,6,-1.2000000476837158,False,0.4,False,False,False
NC_116743.1,-,27824,27829,6,-1.7999999523162842,False,0.5666666666666667,False,False,False
NC_116743.1,-,31460,31465,6,-6.0,True,0.6666666666666666,False,False,True
NC_116743.1,-,31780,31785,6,-0.8999999761581421,False,0.43333333333333335,False,False,False
NC_116743.1,-,32060,32065,6,-2.0999999046325684,False,0.5,False,False,False
NC_116743.1,-,32213,32219,7,-3.0,True,0.4,False,False,True
NC_116743.1,-,33238,33243,6,-4.199999809265137,True,0.5333333333333333,False,False,True
NC_116743.1,-,33507,33513,7,-3.5999999046325684,True,0.5666666666666667,False,False,True
NC_116743.1,-,34078,34083,6,-12.899999618530273,True,0.5,False,False,True
NC_116743.1,-,36851,36856,6,-1.5,False,0.3,False,False,False
NC_116743.1,-,38596,38601,6,-2.0999999046325684,False,0.43333333333333335,False,False,False
NC_116743.1,-,39124,39129,6,-1.600000023841858,False,0.26666666666666666,False,False,False
NC_116743.1,-,39200,39206,7,0.0,False,0.3333333333333333,False,False,False
NC_116743.1,-,39994,39999,6,-2.5,False,0.3333333333333333,False,False,False
NC_116743.1,-,40222,40227,6,-1.399999976158142,False,0.3,False,False,False
NC_116857.1,+,4765,4770,6,-3.299999952316284,True,0.43333333333333335,False,False,True
NC_116857.1,+,9534,9540,7,-1.399999976158142,False,0.4,False,False,False
NC_116857.1,+,10954,10959,6,-2.200000047683716,False,0.4,False,False,False
NC_116857.1,+,12037,12042,6,-5.199999809265137,True,0.4666666666666667,False,False,True
NC_116857.1,+,13433,13438,6,-1.899999976158142,False,0.3333333333333333,False,False,False
NC_116857.1,-,1969,1974,6,-2.9000000953674316,False,0.4,False,False,False
NC_116857.1,-,3341,3346,6,-6.300000190734863,True,0.4666666666666667,False,False,True
NC_116857.1,-,4085,4090,6,-3.0,True,0.3333333333333333,False,False,True
NC_116857.1,-,4934,4939,6,-2.799999952316284,False,0.5,False,False,False
NC_116857.1,-,8451,8456,6,-4.599999904632568,True,0.43333333333333335,False,False,True
NC_116857.1,-,10843,10848,6,-2.700000047683716,False,0.4,False,False,False
NC_116857.1,-,14775,14780,6,0.0,False,0.26666666666666666,False,False,False
NC_116857.1,-,14848,14853,6,0.0,False,0.26666666666666666,False,False,False
NC_116858.1,+,4700,4705,6,-5.5,True,0.6,False,,True
NC_116858.1,+,13465,13470,6,-0.8999999761581421,False,0.4666666666666667,False,,False
NC_116858.1,-,1442,1447,6,-5.900000095367432,True,0.5,False,,True
NC_116858.1,-,3250,3255,6,0.0,False,0.2,False,,False
NC_116858.1,-,3306,3311,6,-5.5,True,0.36666666666666664,False,,True
NC_116858.1,-,4349,4354,6,-1.899999976158142,False,0.4666666666666667,False,,False
NC_116858.1,-,8808,8813,6,-0.8999999761581421,False,0.23333333333333334,False,,False
NC_116858.1,-,8816,8821,6,-1.2000000476837158,False,0.3,False,,False
